Slice #,Xt,Yt
1,189.270386266094,153.969957081545
1,190.021459227468,153.218884120172
1,190.021459227468,152.467811158798
1,190.772532188841,151.716738197425
1,190.772532188841,150.965665236052
1,191.523605150215,150.214592274678
1,192.274678111588,149.463519313305
1,192.274678111588,148.712446351931
1,193.025751072961,147.961373390558
1,193.025751072961,147.210300429185
1,193.776824034335,146.459227467811
1,193.776824034335,145.708154506438
1,194.527896995708,144.957081545064
1,194.527896995708,144.206008583691
1,194.527896995708,143.454935622318
1,195.278969957082,142.703862660944
1,195.278969957082,141.952789699571
1,195.278969957082,141.201716738197
1,196.030042918455,140.450643776824
1,196.030042918455,139.699570815451
1,196.030042918455,138.948497854077
1,196.781115879828,138.197424892704
1,197.532188841202,137.44635193133
1,198.283261802575,136.695278969957
1,199.034334763948,135.944206008584
1,199.785407725322,135.19313304721
1,200.536480686695,135.19313304721
1,201.287553648069,135.19313304721
1,202.038626609442,135.19313304721
1,202.789699570815,134.442060085837
1,203.540772532189,134.442060085837
1,204.291845493562,134.442060085837
1,205.042918454936,134.442060085837
1,205.793991416309,134.442060085837
1,206.545064377682,135.19313304721
1,207.296137339056,135.19313304721
1,208.047210300429,135.19313304721
1,208.798283261803,134.442060085837
1,209.549356223176,134.442060085837
1,210.300429184549,134.442060085837
1,211.051502145923,134.442060085837
1,211.802575107296,134.442060085837
1,212.55364806867,134.442060085837
1,213.304721030043,133.690987124464
1,214.055793991416,133.690987124464
1,214.80686695279,133.690987124464
1,215.557939914163,133.690987124464
1,216.309012875536,133.690987124464
1,217.06008583691,133.690987124464
1,217.811158798283,133.690987124464
1,218.562231759657,133.690987124464
1,219.31330472103,133.690987124464
1,220.064377682403,133.690987124464
1,220.815450643777,133.690987124464
1,221.56652360515,134.442060085837
1,222.317596566524,134.442060085837
1,223.068669527897,135.19313304721
1,223.81974248927,135.19313304721
1,224.570815450644,135.944206008584
1,225.321888412017,135.944206008584
1,226.072961373391,136.695278969957
1,226.824034334764,137.44635193133
1,226.824034334764,138.197424892704
1,227.575107296137,138.948497854077
1,227.575107296137,139.699570815451
1,228.326180257511,140.450643776824
1,228.326180257511,141.201716738197
1,228.326180257511,141.952789699571
1,229.077253218884,142.703862660944
1,229.077253218884,143.454935622318
1,229.077253218884,144.206008583691
1,229.828326180258,144.957081545064
1,229.828326180258,145.708154506438
1,229.828326180258,146.459227467811
1,230.579399141631,147.210300429185
1,230.579399141631,147.961373390558
1,230.579399141631,148.712446351931
1,230.579399141631,149.463519313305
1,231.330472103004,150.214592274678
1,231.330472103004,150.965665236052
1,231.330472103004,151.716738197425
1,231.330472103004,152.467811158798
1,231.330472103004,153.218884120172
1,232.081545064378,153.969957081545
1,232.081545064378,154.721030042918
1,232.081545064378,155.472103004292
1,232.081545064378,156.223175965665
1,232.081545064378,156.974248927039
1,232.081545064378,157.725321888412
1,232.081545064378,158.476394849785
1,232.081545064378,159.227467811159
1,232.081545064378,159.978540772532
1,232.832618025751,160.729613733906
1,232.081545064378,161.480686695279
1,232.832618025751,162.231759656652
1,232.081545064378,162.982832618026
1,232.832618025751,163.733905579399
1,232.081545064378,164.484978540773
1,232.832618025751,165.236051502146
1,232.832618025751,165.987124463519
1,232.832618025751,166.738197424893
1,232.832618025751,167.489270386266
1,233.583690987124,168.240343347639
1,232.832618025751,168.991416309013
1,232.832618025751,169.742489270386
1,232.832618025751,170.49356223176
1,232.832618025751,171.244635193133
1,232.081545064378,171.995708154506
1,232.081545064378,172.74678111588
1,231.330472103004,173.497854077253
1,231.330472103004,174.248927038627
1,230.579399141631,174.248927038627
1,229.828326180258,175
1,229.077253218884,175.751072961373
1,228.326180257511,175.751072961373
1,227.575107296137,175.751072961373
1,226.824034334764,176.502145922747
1,226.072961373391,176.502145922747
1,225.321888412017,176.502145922747
1,224.570815450644,176.502145922747
1,223.81974248927,176.502145922747
1,223.068669527897,176.502145922747
1,222.317596566524,176.502145922747
1,221.56652360515,175.751072961373
1,220.815450643777,175.751072961373
1,220.064377682403,175.751072961373
1,219.31330472103,175
1,218.562231759657,174.248927038627
1,217.811158798283,174.248927038627
1,217.06008583691,173.497854077253
1,216.309012875536,173.497854077253
1,215.557939914163,172.74678111588
1,214.80686695279,172.74678111588
1,214.055793991416,172.74678111588
1,213.304721030043,171.995708154506
1,212.55364806867,171.995708154506
1,211.802575107296,171.995708154506
1,211.051502145923,171.995708154506
1,210.300429184549,171.244635193133
1,209.549356223176,171.244635193133
1,208.798283261803,171.244635193133
1,208.047210300429,171.244635193133
1,207.296137339056,171.244635193133
1,206.545064377682,171.244635193133
1,205.793991416309,170.49356223176
1,205.042918454936,170.49356223176
1,204.291845493562,170.49356223176
1,203.540772532189,169.742489270386
1,202.789699570815,169.742489270386
1,202.038626609442,169.742489270386
1,201.287553648069,168.991416309013
1,200.536480686695,168.991416309013
1,199.785407725322,168.240343347639
1,199.034334763948,168.240343347639
1,198.283261802575,167.489270386266
1,197.532188841202,167.489270386266
1,196.781115879828,166.738197424893
1,196.030042918455,165.987124463519
1,195.278969957082,165.236051502146
1,194.527896995708,164.484978540773
1,193.776824034335,163.733905579399
1,193.025751072961,162.982832618026
1,192.274678111588,162.231759656652
1,192.274678111588,161.480686695279
1,191.523605150215,160.729613733906
