Slice #,Xd,Yd
1,88.6266094420601,267.783114634029
1,89.3776824034335,267.540269883617
1,90.1287553648069,267.286485359246
1,90.8798283261803,267.022247206776
1,91.6309012875536,266.748041572073
1,92.381974248927,266.464354600997
1,93.1330472103004,266.171672439413
1,93.8841201716738,265.870481233182
1,94.6351931330472,265.561267128168
1,95.3862660944206,265.244516270233
1,96.137339055794,264.92071480524
1,96.8884120171674,264.590348879052
1,97.6394849785408,264.253904637531
1,98.3905579399142,263.911868226541
1,99.1416309012876,263.564725791943
1,99.8927038626609,263.212963479601
1,100.643776824034,262.857067435377
1,101.394849785408,262.497523805135
1,102.145922746781,262.134818734736
1,102.896995708155,261.769438370044
1,103.648068669528,261.401868856922
1,104.399141630901,261.032596341232
1,105.150214592275,260.662106968836
1,105.901287553648,260.290886885598
1,106.652360515021,259.919422237381
1,107.403433476395,259.548199170046
1,108.154506437768,259.177703829458
1,108.905579399142,258.808422361478
1,109.656652360515,258.440840911969
1,110.407725321888,258.075445626795
1,111.158798283262,257.712722651817
1,111.909871244635,257.353158132899
1,112.660944206009,256.997238215903
1,113.412017167382,256.645449046692
1,114.163090128755,256.298276771129
1,114.914163090129,255.956207535076
1,115.665236051502,255.619727484397
1,116.416309012876,255.289322764953
1,117.167381974249,254.948888021849
1,117.918454935622,254.62176174111
1,118.669527896996,254.309012875536
1,119.420600858369,254.011710377928
1,120.171673819742,253.730923201086
1,120.922746781116,253.46772029781
1,121.673819742489,253.223170620901
1,122.424892703863,252.968246757064
1,123.175965665236,252.734007129915
1,123.927038626609,252.521413796974
1,124.678111587983,252.315378489463
1,125.429184549356,252.13085585706
1,126.18025751073,251.968754509645
1,126.931330472103,251.799886691003
1,127.682403433476,251.655150481831
1,128.43347639485,251.519297270429
1,129.184549356223,251.407121363556
1,129.935622317597,251.289274662077
1,130.68669527897,251.196494903768
1,131.437768240343,251.113373134009
1,132.188841201717,251.05454331664
1,132.93991416309,250.990497009605
1,133.690987124464,250.935761281461
1,134.442060085837,250.904809753125
1,135.19313304721,250.882019679421
1,135.944206008584,250.85171486753
1,136.695278969957,250.844258921747
1,137.44635193133,250.843868753975
1,138.197424892704,250.848753868273
1,138.948497854077,250.859074607561
1,139.699570815451,250.874937867118
1,140.450643776824,250.910443134383
1,141.201716738197,250.935547490901
1,141.952789699571,250.980293855125
1,142.703862660944,251.044628779416
1,143.454935622318,251.09840245004
1,144.206008583691,251.157504850373
1,144.957081545064,251.20767615006
1,145.708154506438,251.264645989556
1,146.459227467811,251.328040235384
1,147.210300429185,251.397431306421
1,147.961373390558,251.474342460409
1,148.712446351931,251.558239220947
1,149.463519313305,251.648533663996
1,150.214592274678,251.760634744173
1,150.965665236052,251.87985505
1,151.716738197425,252.007504048659
1,152.467811158798,252.142833473188
1,153.218884120172,252.285041608988
1,153.969957081545,252.449323620116
1,154.721030042918,252.620778304534
1,155.472103004292,252.798497052363
1,156.223175965665,252.995563845878
1,156.974248927039,253.196970587764
1,157.725321888412,253.403706059359
1,158.476394849785,253.614701307864
1,159.227467811159,253.828833932838
1,159.978540772532,254.046932372701
1,160.729613733906,254.283817658031
1,161.480686695279,254.524214453311
1,162.231759656652,254.76884430168
1,162.982832618026,255.018375298639
1,163.733905579399,255.273422092048
1,164.484978540773,255.548591921924
1,165.236051502146,255.82839566219
1,165.987124463519,256.113341065425
1,166.738197424893,256.417928476368
1,167.489270386266,256.726561873661
1,168.240343347639,257.0536881544
1,168.991416309013,257.383657849588
1,169.742489270386,257.716818368885
1,170.49356223176,258.067509714108
1,171.244635193133,258.419975520981
1,171.995708154506,258.774456303882
1,172.74678111588,259.145185169349
1,173.497854077253,259.532349184122
1,174.248927038627,259.922089375144
1,175,260.328585401312
1,175.751072961373,260.735920555428
1,176.502145922747,261.144175008953
1,177.25321888412,261.567421525503
1,178.004291845494,261.9896365026
1,178.755364806867,262.440889582521
1,179.50643776824,262.891111122988
1,180.257510729614,263.354320439981
1,181.008583690987,263.814440483381
1,181.759656652361,264.285437121524
1,182.510729613734,264.751179856653
1,183.261802575107,265.227585395967
1,184.012875536481,265.700474080567
1,184.763948497854,266.169658843714
1,185.515021459227,266.634899171027
1,186.266094420601,267.125997466582
1,187.017167381974,267.612616849903
1,187.768240343348,268.09446335897
1,188.519313304721,268.571189584124
1,189.270386266094,269.072491034158
1,190.021459227468,269.567923933319
1,190.772532188841,270.071133464102
1,191.523605150215,270.56566844291
1,192.274678111588,271.067124891101
1,193.025751072961,271.575048503733
1,193.776824034335,272.072934649571
1,194.527896995708,272.560275576032
1,195.278969957082,273.052560409195
1,196.030042918455,273.54922794884
1,196.781115879828,274.033666668448
1,197.532188841202,274.521312246458
1,198.283261802575,274.997503995211
1,199.034334763948,275.475619859005
1,199.785407725322,275.95499174234
1,200.536480686695,276.436955836215
1,201.287553648069,276.922848331632
1,202.038626609442,277.414005419591
1,202.789699570815,277.909759004591
1,203.540772532189,278.409440991133
1,204.291845493562,278.914387570217
1,205.042918454936,279.409884606545
1,205.793991416309,279.911260883276
1,206.545064377682,280.417794857268
1,207.296137339056,280.928764985382
1,208.047210300429,281.445454010978
1,208.798283261803,281.953094351119
1,209.549356223176,282.466961341322
1,210.300429184549,282.97223395101
1,211.051502145923,283.48413406806
1,211.802575107296,283.987787214256
1,212.55364806867,284.482311503536
1,213.304721030043,284.982821928498
1,214.055793991416,285.490387441942
1,214.80686695279,285.990026670372
1,215.557939914163,286.496801158745
1,216.309012875536,287.01172641222
1,217.06008583691,287.519767609661
1,217.811158798283,288.035932848385
1,218.562231759657,288.561184185912
1,219.31330472103,289.096483679763
1,220.064377682403,289.642793387458
1,220.815450643777,290.18502504022
1,221.56652360515,290.738133287725
1,222.317596566524,291.303026739854
1,223.068669527897,291.864563680191
1,223.81974248927,292.437645310771
1,224.570815450644,293.007076467539
1,225.321888412017,293.601750944687
1,226.072961373391,294.206473578159
1,226.824034334764,294.820095243695
1,227.575107296137,295.441466817033
1,228.326180257511,296.085489500211
1,229.077253218884,296.735017290312
1,229.828326180258,297.364413924161
1,230.579399141631,297.997906988604
1,231.330472103004,298.635366863317
1,232.081545064378,299.276663927979
1,232.832618025751,299.921668562264
1,233.583690987124,300.570251145852
1,234.334763948498,301.222282058418
1,235.085836909871,301.877631679641
1,235.836909871245,302.536170389196
1,236.587982832618,303.197768566761
1,237.339055793991,303.862296592013
1,238.090128755365,304.529624844628
1,238.841201716738,305.199623704285
1,239.592274678112,305.87216355066
1,240.343347639485,306.54711476343
1,241.094420600858,307.224347722273
1,241.845493562232,307.903732806865
1,242.596566523605,308.585140396882
1,243.347639484979,309.268440872004
1,244.098712446352,309.953504611905
1,244.849785407725,310.640201996264
1,245.600858369099,311.328403404758
1,246.351931330472,312.017979217063
1,247.103004291845,312.708799812856
1,247.854077253219,313.400735571815
1,247.854077253219,314.093656873617
1,248.605150214592,314.787434097938
1,249.356223175966,315.481937624457
1,250.107296137339,316.177037832848
1,250.858369098712,316.872605102791
1,251.609442060086,317.568509813962
1,252.360515021459,318.264622346037
1,253.111587982833,318.960813078695
1,253.862660944206,319.656952391611
1,254.613733905579,320.352910664464
1,255.364806866953,321.048558276929
1,256.115879828326,321.743765608685
2,87.8755364806867,269.715784629496
2,88.6266094420601,269.511493014542
2,89.3776824034335,269.293560481674
2,90.1287553648069,269.06254943765
2,90.8798283261803,268.819022289225
2,91.6309012875536,268.563541443159
2,92.381974248927,268.296669306209
2,93.1330472103004,268.018968285132
2,93.8841201716738,267.731000786686
2,94.6351931330472,267.433329217629
2,95.3862660944206,267.126515984718
2,96.137339055794,266.81112349471
2,96.8884120171674,266.487714154364
2,97.6394849785408,266.156850370437
2,98.3905579399142,265.819094549686
2,99.1416309012876,265.475009098869
2,99.8927038626609,265.125156424744
2,100.643776824034,264.770098934068
2,101.394849785408,264.410399033598
2,102.145922746781,264.046619130094
2,102.896995708155,263.67932163031
2,103.648068669528,263.309068941007
2,104.399141630901,262.93642346894
2,105.150214592275,262.561947620868
2,105.901287553648,262.186203803549
2,106.652360515021,261.809754423739
2,107.403433476395,261.433161888196
2,108.154506437768,261.056988603679
2,108.905579399142,260.681796976944
2,109.656652360515,260.308149414749
2,110.407725321888,259.936608323852
2,111.158798283262,259.56773611101
2,111.909871244635,259.202095182981
2,112.660944206009,258.840247946523
2,113.412017167382,258.482756808392
2,114.163090128755,258.130184175347
2,114.914163090129,257.783092454146
2,115.665236051502,257.442044051545
2,116.416309012876,257.086013287083
2,117.167381974249,256.741714279606
2,117.918454935622,256.426212860571
2,118.669527896996,256.126531942982
2,119.420600858369,255.829694439842
2,120.171673819742,255.536715856311
2,120.922746781116,255.278654616006
2,121.673819742489,255.02642985799
2,122.424892703863,254.795049679581
2,123.175965665236,254.585476138301
2,123.927038626609,254.398671291669
2,124.678111587983,254.219546870908
2,125.429184549356,254.063057525695
2,126.18025751073,253.914061539613
2,126.931330472103,253.787460114699
2,127.682403433476,253.684108413193
2,128.43347639485,253.574765231241
2,129.184549356223,253.490275201898
2,129.935622317597,253.40129022603
2,130.68669527897,253.322497715113
2,131.437768240343,253.252481306688
2,132.188841201717,253.191775477154
2,132.93991416309,253.140861255271
2,133.690987124464,253.09816193566
2,134.442060085837,253.064051651799
2,135.19313304721,253.03885108953
2,135.944206008584,253.020823200552
2,136.695278969957,253.010181775424
2,137.44635193133,253.007087157067
2,138.197424892704,253.025692280557
2,138.948497854077,253.050053714878
2,139.699570815451,253.080224907669
2,140.450643776824,253.11620585893
2,141.201716738197,253.171989160819
2,141.952789699571,253.231471039396
2,142.703862660944,253.294544599383
2,143.454935622318,253.377099824157
2,144.206008583691,253.448880004703
2,144.957081545064,253.525668229119
2,145.708154506438,253.607143811565
2,146.459227467811,253.69293261856
2,147.210300429185,253.784611355486
2,147.961373390558,253.883703280082
2,148.712446351931,253.989673915948
2,149.463519313305,254.101935339045
2,150.214592274678,254.23589650399
2,150.965665236052,254.360819673007
2,151.716738197425,254.492006905435
2,152.467811158798,254.644706812971
2,153.218884120172,254.788021314919
2,153.969957081545,254.951138167494
2,154.721030042918,255.119102721019
2,155.472103004292,255.276906878177
2,156.223175965665,255.439532012464
2,156.974248927039,255.621906049738
2,157.725321888412,255.808860549762
2,158.476394849785,256.001223950957
2,159.227467811159,256.199771244101
2,159.978540772532,256.405223972336
2,160.729613733906,256.618250231161
2,161.480686695279,256.853510708235
2,162.231759656652,257.095569725119
2,162.982832618026,257.344988482034
2,163.733905579399,257.616320771356
2,164.484978540773,257.894024019369
2,165.236051502146,258.178552531013
2,165.987124463519,258.484353203384
2,166.738197424893,258.795776567486
2,167.489270386266,259.127216072774
2,168.240343347639,259.462968802613
2,168.991416309013,259.817374758818
2,169.742489270386,260.174677577112
2,170.49356223176,260.535117771875
2,171.244635193133,260.912928449644
2,171.995708154506,261.292246350862
2,172.74678111588,261.703301460724
2,173.497854077253,262.116184479874
2,174.248927038627,262.531029027413
2,175,262.961961314598
2,175.751072961373,263.409061512889
2,176.502145922747,263.872409793746
2,177.25321888412,264.33603600233
2,178.004291845494,264.81401290226
2,178.755364806867,265.290316891058
2,179.50643776824,265.7789672847
2,180.257510729614,266.263887033068
2,181.008583690987,266.744995964703
2,181.759656652361,267.236206500302
2,182.510729613734,267.721334694467
2,183.261802575107,268.200193480457
2,184.012875536481,268.672542343893
2,184.763948497854,269.168183688849
2,185.515021459227,269.656780634851
2,186.266094420601,270.154089546176
2,187.017167381974,270.659816460804
2,187.768240343348,271.157617090417
2,188.519313304721,271.663194351654
2,189.270386266094,272.176200834852
2,190.021459227468,272.680238804056
2,190.772532188841,273.190957728262
2,191.523605150215,273.693910710373
2,192.274678111588,274.188643445449
2,193.025751072961,274.704744547004
2,193.776824034335,275.211663344005
2,194.527896995708,275.70889208387
2,195.278969957082,276.209915606176
2,196.030042918455,276.714172710704
2,196.781115879828,277.207056157436
2,197.532188841202,277.701997338308
2,198.283261802575,278.182331279162
2,199.034334763948,278.663440210798
2,199.785407725322,279.144656037713
2,200.536480686695,279.625310664408
2,201.287553648069,280.106740281883
2,202.038626609442,280.574230754841
2,202.789699570815,281.04311086644
2,203.540772532189,281.514663360039
2,204.291845493562,282.004217018798
2,205.042918454936,282.481007381119
2,205.793991416309,282.960363230162
2,206.545064377682,283.427516982988
2,207.296137339056,283.897743975115
2,208.047210300429,284.372273502263
2,208.798283261803,284.836284533856
2,209.549356223176,285.304998957771
2,210.300429184549,285.76354229579
2,211.051502145923,286.227082988151
2,211.802575107296,286.696743435294
2,212.55364806867,287.187692077456
2,213.304721030043,287.669004110123
2,214.055793991416,288.155847973533
2,214.80686695279,288.649346068124
2,215.557939914163,289.150620794339
2,216.309012875536,289.660794552616
2,217.06008583691,290.180989743398
2,217.811158798283,290.696278440825
2,218.562231759657,291.221775637497
2,219.31330472103,291.758550286212
2,220.064377682403,292.291621013474
2,220.815450643777,292.83604936424
2,221.56652360515,293.392850843671
2,222.317596566524,293.946990630629
2,223.068669527897,294.513476822431
2,223.81974248927,295.0772211503
2,224.570815450644,295.667224303711
2,225.321888412017,296.252347687588
2,226.072961373391,296.861591991406
2,226.824034334764,297.479868946387
2,227.575107296137,298.106136323551
2,228.326180257511,298.753397933714
2,229.077253218884,299.372713681213
2,229.828326180258,299.99586970169
2,230.579399141631,300.622717386356
2,231.330472103004,301.253108126426
2,232.081545064378,301.88689331311
2,232.832618025751,302.523924337622
2,233.583690987124,303.164052591173
2,234.334763948498,303.807129464976
2,235.085836909871,304.453006350243
2,235.085836909871,305.101534638187
2,235.836909871245,305.75256572002
2,236.587982832618,306.405950986953
2,237.339055793991,307.0615418302
2,238.090128755365,307.719189640973
2,238.841201716738,308.378745810483
2,239.592274678112,309.040061729944
2,240.343347639485,309.702988790568
2,241.094420600858,310.367378383567
2,241.845493562232,311.033081900152
2,242.596566523605,311.699950731538
2,243.347639484979,312.367836268935
2,244.098712446352,313.036589903557
2,244.849785407725,313.706063026615
2,245.600858369099,314.376107029321
2,246.351931330472,315.046573302889
2,247.103004291845,315.717313238531
2,247.854077253219,316.388178227458
2,248.605150214592,317.059019660884
2,249.356223175966,317.729688930019
2,250.107296137339,318.400037426078
2,250.858369098712,319.069916540271
2,251.609442060086,319.739177663812
2,252.360515021459,320.407672187912
2,253.111587982833,321.075251503784
2,253.862660944206,321.741767002641
2,254.613733905579,322.407070075694
2,255.364806866953,323.071012114156
3,87.8755364806867,272.557959922767
3,88.6266094420601,272.29176402183
3,89.3776824034335,272.014792751499
3,90.1287553648069,271.727547516184
3,90.8798283261803,271.430529720296
3,91.6309012875536,271.124240768243
3,92.381974248927,270.809182064437
3,93.1330472103004,270.485855013286
3,93.8841201716738,270.154761019201
3,94.6351931330472,269.816401486592
3,95.3862660944206,269.471277819867
3,96.137339055794,269.119891423438
3,96.8884120171674,268.762743701714
3,97.6394849785408,268.400336059105
3,98.3905579399142,268.03316990002
3,99.1416309012876,267.661746628871
3,99.8927038626609,267.286567650066
3,100.643776824034,266.908134368015
3,101.394849785408,266.526948187128
3,102.145922746781,266.143510511816
3,102.896995708155,265.758322746487
3,103.648068669528,265.371886295552
3,104.399141630901,264.984702563421
3,105.150214592275,264.597272954503
3,105.901287553648,264.210098873209
3,106.652360515021,263.823681723948
3,107.403433476395,263.43852291113
3,108.154506437768,263.055123839165
3,108.905579399142,262.673985912463
3,109.656652360515,262.295610535434
3,110.407725321888,261.920499112487
3,111.158798283262,261.549153048033
3,111.909871244635,261.182073746481
3,112.660944206009,260.819762612241
3,113.412017167382,260.462721049723
3,114.163090128755,260.111450463337
3,114.914163090129,259.766452257493
3,115.665236051502,259.4282278366
3,116.416309012876,259.075019107531
3,117.167381974249,258.736187793628
3,117.918454935622,258.41280284769
3,118.669527896996,258.091887182722
3,119.420600858369,257.79050663018
3,120.171673819742,257.509676695226
3,120.922746781116,257.250412883019
3,121.673819742489,257.013730698721
3,122.424892703863,256.770549281396
3,123.175965665236,256.551873607021
3,123.927038626609,256.358612285475
3,124.678111587983,256.191673926638
3,125.429184549356,256.035916814093
3,126.18025751073,255.906242149878
3,126.931330472103,255.787454769935
3,127.682403433476,255.694402428661
3,128.43347639485,255.611836514359
3,129.184549356223,255.554551333786
3,129.935622317597,255.507244827605
3,130.68669527897,255.454561488838
3,131.437768240343,255.411135281322
3,132.188841201717,255.375496394957
3,132.93991416309,255.346121572002
3,133.690987124464,255.337484433375
3,134.442060085837,255.319916194101
3,135.19313304721,255.307783579816
3,135.944206008584,255.315399868519
3,136.695278969957,255.326981972111
3,137.44635193133,255.35678972095
3,138.197424892704,255.374940539501
3,138.948497854077,255.411637689138
3,139.699570815451,255.450937738844
3,140.450643776824,255.506940176057
3,141.201716738197,255.54960208232
3,141.952789699571,255.60896637609
3,142.703862660944,255.668929283427
3,143.454935622318,255.729383909053
3,144.206008583691,255.806220236345
3,144.957081545064,255.883227596085
3,145.708154506438,255.960192197713
3,146.459227467811,256.03885108953
3,147.210300429185,256.118883585695
3,147.961373390558,256.199915552729
3,148.712446351931,256.283523696011
3,149.463519313305,256.371231273283
3,150.214592274678,256.464508094645
3,150.965665236052,256.564770522557
3,151.716738197425,256.657331145543
3,152.467811158798,256.75749202294
3,153.218884120172,256.866455726647
3,153.969957081545,256.969321054629
3,154.721030042918,257.081176275662
3,155.472103004292,257.203010171086
3,156.223175965665,257.335758074602
3,156.974248927039,257.47829758577
3,157.725321888412,257.629452856509
3,158.476394849785,257.7899988776
3,159.227467811159,257.974703231979
3,159.978540772532,258.168237136489
3,160.729613733906,258.355218360333
3,161.480686695279,258.564300183325
3,162.231759656652,258.779993479388
3,162.982832618026,259.016852040898
3,163.733905579399,259.259333294138
3,164.484978540773,259.507891544049
3,165.236051502146,259.776973687727
3,165.987124463519,260.050930256174
3,166.738197424893,260.344154698849
3,167.489270386266,260.656994425411
3,168.240343347639,260.98979684552
3,168.991416309013,261.340905082336
3,169.742489270386,261.694616219221
3,170.49356223176,262.051224218195
3,171.244635193133,262.425015633435
3,171.995708154506,262.816230979321
3,172.74678111588,263.211064730437
3,173.497854077253,263.623749993319
3,174.248927038627,264.03842350841
3,175,264.471269221107
3,175.751072961373,264.922420750512
3,176.502145922747,265.375961389425
3,177.25321888412,265.831971309307
3,178.004291845494,266.304523273775
3,178.755364806867,266.793644006649
3,179.50643776824,267.299360231749
3,180.257510729614,267.805648346597
3,181.008583690987,268.312481627374
3,181.759656652361,268.819779902618
3,182.510729613734,269.341455593028
3,183.261802575107,269.861324753206
3,184.012875536481,270.37920031641
3,184.763948497854,270.908887808059
3,185.515021459227,271.434096387474
3,186.266094420601,271.954532092636
3,187.017167381974,272.499943879978
3,187.768240343348,273.039941421387
3,188.519313304721,273.588223346998
3,189.270386266094,274.128391920855
3,190.021459227468,274.674092325453
3,190.772532188841,275.224923703494
3,191.523605150215,275.780485197676
3,192.274678111588,276.324325624402
3,193.025751072961,276.855990678731
3,193.776824034335,277.374972608084
3,194.527896995708,277.910806578336
3,195.278969957082,278.43288847081
3,196.030042918455,278.940657085287
3,196.781115879828,279.447543813703
3,197.532188841202,279.952934008199
3,198.283261802575,280.442166981117
3,199.034334763948,280.914574636957
3,199.785407725322,281.385485758876
3,200.536480686695,281.840132763938
3,201.287553648069,282.291786701158
3,202.038626609442,282.739672579757
3,202.789699570815,283.185019695455
3,203.540772532189,283.613007017675
3,204.291845493562,284.038856434294
3,205.042918454936,284.463743793393
3,205.793991416309,284.888844943052
3,206.545064377682,285.315335731351
3,207.296137339056,285.744392006371
3,208.047210300429,286.177189616193
3,208.798283261803,286.614904408896
3,209.549356223176,287.072758272358
3,210.300429184549,287.535930176003
3,211.051502145923,288.00564941555
3,211.802575107296,288.48314528672
3,212.55364806867,288.969647085233
3,213.304721030043,289.450333780512
3,214.055793991416,289.940427260434
3,214.80686695279,290.441103373081
3,215.557939914163,290.937487640233
3,216.309012875536,291.44474850213
3,217.06008583691,291.964008359211
3,217.811158798283,292.480339285619
3,218.562231759657,293.008856273951
3,219.31330472103,293.534577950711
3,220.064377682403,294.072565860854
3,220.815450643777,294.623835509543
3,221.56652360515,295.173352075639
3,222.317596566524,295.73612365646
3,223.068669527897,296.297061983228
3,223.81974248927,296.871121705621
3,224.570815450644,297.457207147018
3,225.321888412017,298.038172304502
3,226.072961373391,298.642964419906
3,226.824034334764,299.256441776813
3,227.575107296137,299.877508698603
3,228.326180257511,300.519115548453
3,229.077253218884,301.145947265791
3,229.828326180258,301.77747868241
3,230.579399141631,302.413536829066
3,231.330472103004,303.053948736516
3,232.081545064378,303.698541435516
3,232.832618025751,304.347141956824
3,233.583690987124,304.999577331194
3,234.334763948498,305.655674589385
3,235.085836909871,306.315260762151
3,235.836909871245,306.97816288025
3,236.587982832618,307.644207974439
3,237.339055793991,308.313223075473
3,238.090128755365,308.985035214109
3,238.841201716738,309.659471421104
3,239.592274678112,310.336358727214
3,240.343347639485,311.015524163195
3,241.094420600858,311.696794759805
3,241.845493562232,312.379997547799
3,242.596566523605,313.064959557934
3,243.347639484979,313.751507820966
3,244.098712446352,314.439469367653
3,244.849785407725,315.12867122875
3,245.600858369099,315.818940435014
3,246.351931330472,316.510104017201
3,247.103004291845,317.201989006068
3,247.103004291845,317.894422432371
3,247.854077253219,318.587231326868
3,248.605150214592,319.280242720313
3,249.356223175966,319.973283643464
3,250.107296137339,320.666181127078
3,250.858369098712,321.35876220191
3,251.609442060086,322.050853898717
3,252.360515021459,322.742283248257
3,253.111587982833,323.432877281284
3,253.862660944206,324.122463028556
3,254.613733905579,324.810867520829
3,255.364806866953,325.49791778886
4,87.1244635193133,271.587267261765
4,87.8755364806867,271.494003331817
4,88.6266094420601,271.378135380809
4,89.3776824034335,271.240510517381
4,90.1287553648069,271.081975850173
4,90.8798283261803,270.903378487824
4,91.6309012875536,270.705565538976
4,92.381974248927,270.489384112266
4,93.1330472103004,270.255681316336
4,93.8841201716738,270.005304259826
4,94.6351931330472,269.739100051374
4,95.3862660944206,269.457915799622
4,96.137339055794,269.162598613208
4,96.8884120171674,268.853995600773
4,97.6394849785408,268.532953870957
4,98.3905579399142,268.2003205324
4,99.1416309012876,267.856942693741
4,99.8927038626609,267.503667463621
4,100.643776824034,267.141341950678
4,101.394849785408,266.770813263554
4,102.145922746781,266.392928510888
4,102.896995708155,266.008534801319
4,103.648068669528,265.618479243489
4,104.399141630901,265.223608946036
4,105.150214592275,264.824771017601
4,105.901287553648,264.422812566823
4,106.652360515021,264.018580702343
4,107.403433476395,263.612922532799
4,108.154506437768,263.206685166833
4,108.905579399142,262.800715713084
4,109.656652360515,262.395861280192
4,110.407725321888,261.992968976796
4,111.158798283262,261.592885911538
4,111.909871244635,261.196459193055
4,112.660944206009,260.80453592999
4,113.412017167382,260.41796323098
4,114.163090128755,260.037588204667
4,114.914163090129,259.66425795969
4,115.665236051502,259.284207825803
4,116.416309012876,258.932340632499
4,117.167381974249,258.595518949861
4,117.918454935622,258.276655674269
4,118.669527896996,257.962613375806
4,119.420600858369,257.684343582809
4,120.171673819742,257.412658539062
4,120.922746781116,257.178509772901
4,121.673819742489,256.968759854409
4,122.424892703863,256.784317393466
4,123.175965665236,256.626090999952
4,123.927038626609,256.47893895745
4,124.678111587983,256.357762467998
4,125.429184549356,256.233320327741
4,126.18025751073,256.136457169734
4,126.931330472103,256.067921260937
4,127.682403433476,256.012410542013
4,128.43347639485,255.968615545781
4,129.184549356223,255.951223683718
4,129.935622317597,255.930779961411
4,130.68669527897,255.921864895056
4,131.437768240343,255.922955226912
4,132.188841201717,255.9324742516
4,132.93991416309,255.948791816097
4,133.690987124464,255.986274646043
4,134.442060085837,256.015147061181
4,135.19313304721,256.04966889187
4,135.944206008584,256.104046520826
4,136.695278969957,256.162389964671
4,137.44635193133,256.238852158483
4,138.197424892704,256.317489671243
4,138.948497854077,256.396351664092
4,139.699570815451,256.475438137029
4,140.450643776824,256.570745968712
4,141.201716738197,256.652125345405
4,141.952789699571,256.749512290285
4,142.703862660944,256.832650094335
4,143.454935622318,256.917321845654
4,144.206008583691,257.019257184699
4,144.957081545064,257.124089385833
4,145.708154506438,257.217398275779
4,146.459227467811,257.328799191872
4,147.210300429185,257.443765065554
4,147.961373390558,257.547715380627
4,148.712446351931,257.656059091711
4,149.463519313305,257.770105665984
4,150.214592274678,257.905157162785
4,150.965665236052,258.030368949059
4,151.716738197425,258.160936188863
4,152.467811158798,258.297954558816
4,153.218884120172,258.4404620014
4,153.969957081545,258.587443011454
4,154.721030042918,258.739832922677
4,155.472103004292,258.89650933463
4,156.223175965665,259.07034243903
4,156.974248927039,259.246110347998
4,157.725321888412,259.438634092112
4,158.476394849785,259.616588009556
4,159.227467811159,259.794686235629
4,159.978540772532,259.987589457987
4,160.729613733906,260.179861998193
4,161.480686695279,260.388115382765
4,162.231759656652,260.598864772126
4,162.982832618026,260.812617918856
4,163.733905579399,261.043875167692
4,164.484978540773,261.293090823575
4,165.236051502146,261.560719191444
4,165.987124463519,261.831164249943
4,166.738197424893,262.134923222465
4,167.489270386266,262.442354047857
4,168.240343347639,262.767903623216
4,168.991416309013,263.095922479543
4,169.742489270386,263.440804066296
4,170.49356223176,263.802895793136
4,171.244635193133,264.182545069723
4,171.995708154506,264.564048979417
4,172.74678111588,264.961747524038
4,173.497854077253,265.359884339307
4,174.248927038627,265.788796305699
4,175,266.21868101914
