Slice #,Xt,Yt
1,187.017167381974,157.725321888412
1,187.768240343348,156.974248927039
1,187.768240343348,156.223175965665
1,187.768240343348,155.472103004292
1,187.768240343348,154.721030042918
1,187.768240343348,153.969957081545
1,187.768240343348,153.218884120172
1,188.519313304721,152.467811158798
1,188.519313304721,151.716738197425
1,189.270386266094,151.716738197425
1,190.021459227468,150.965665236052
1,190.021459227468,150.214592274678
1,190.772532188841,149.463519313305
1,190.772532188841,148.712446351931
1,191.523605150215,147.961373390558
1,191.523605150215,147.210300429185
1,191.523605150215,146.459227467811
1,191.523605150215,145.708154506438
1,192.274678111588,144.957081545064
1,192.274678111588,144.206008583691
1,193.025751072961,143.454935622318
1,193.025751072961,142.703862660944
1,193.025751072961,141.952789699571
1,193.025751072961,141.201716738197
1,193.025751072961,140.450643776824
1,193.025751072961,139.699570815451
1,193.776824034335,139.699570815451
1,194.527896995708,138.948497854077
1,194.527896995708,138.197424892704
1,195.278969957082,138.197424892704
1,196.030042918455,138.197424892704
1,196.781115879828,137.44635193133
1,196.781115879828,136.695278969957
1,197.532188841202,136.695278969957
1,198.283261802575,135.944206008584
1,198.283261802575,135.19313304721
1,199.034334763948,135.19313304721
1,199.785407725322,135.19313304721
1,200.536480686695,134.442060085837
1,200.536480686695,133.690987124464
1,201.287553648069,133.690987124464
1,202.038626609442,133.690987124464
1,202.789699570815,133.690987124464
1,203.540772532189,133.690987124464
1,204.291845493562,133.690987124464
1,205.042918454936,133.690987124464
1,205.793991416309,133.690987124464
1,206.545064377682,133.690987124464
1,207.296137339056,133.690987124464
1,208.047210300429,133.690987124464
1,208.798283261803,133.690987124464
1,209.549356223176,133.690987124464
1,210.300429184549,133.690987124464
1,211.051502145923,133.690987124464
1,211.802575107296,133.690987124464
1,212.55364806867,133.690987124464
1,213.304721030043,133.690987124464
1,214.055793991416,133.690987124464
1,214.80686695279,133.690987124464
1,215.557939914163,133.690987124464
1,216.309012875536,133.690987124464
1,217.06008583691,133.690987124464
1,217.811158798283,133.690987124464
1,218.562231759657,133.690987124464
1,219.31330472103,133.690987124464
1,220.064377682403,133.690987124464
1,220.815450643777,133.690987124464
1,221.56652360515,133.690987124464
1,222.317596566524,133.690987124464
1,222.317596566524,134.442060085837
1,223.068669527897,135.19313304721
1,223.81974248927,135.19313304721
1,224.570815450644,135.19313304721
1,225.321888412017,135.19313304721
1,226.072961373391,135.19313304721
1,226.824034334764,135.19313304721
1,226.824034334764,135.944206008584
