Slice#,xt,yt,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102,x103,y103,x104,y104,x105,y105,x106,y106,x107,y107,x108,y108,x109,y109,x110,y110,x111,y111,x112,y112,x113,y113,x114,y114,x115,y115,x116,y116,x117,y117,x118,y118,x119,y119,x120,y120,x121,y121,x122,y122,x123,y123,x124,y124,x125,y125,x126,y126,x127,y127,x128,y128,x129,y129,x130,y130,x131,y131,x132,y132,x133,y133,x134,y134,x135,y135,x136,y136,x137,y137,x138,y138,x139,y139,x140,y140,x141,y141,x142,y142,x143,y143,x144,y144,x145,y145,x146,y146,x147,y147,x148,y148,x149,y149,x150,y150,x151,y151,x152,y152,x153,y153,x154,y154,x155,y155,x156,y156,x157,y157,x158,y158,x159,y159,x160,y160,x161,y161,x162,y162,x163,y163,x164,y164,x165,y165,x166,y166,x167,y167,x168,y168,x169,y169,x170,y170,x171,y171,x172,y172,x173,y173,x174,y174,x175,y175,x176,y176,x177,y177,x178,y178,x179,y179,x180,y180,x181,y181,x182,y182,x183,y183,x184,y184,x185,y185,x186,y186,x187,y187,x188,y188,x189,y189,x190,y190,x191,y191,x192,y192,x193,y193,x194,y194,x195,y195,x196,y196,x197,y197,x198,y198,x199,y199,x200,y200,x201,y201,x202,y202,x203,y203,x204,y204,x205,y205,x206,y206,x207,y207,x208,y208,x209,y209,x210,y210,x211,y211,x212,y212,x213,y213,x214,y214,x215,y215,x216,y216,x217,y217,x218,y218,x219,y219,x220,y220,x221,y221,x222,y222,x223,y223,x224,y224,x225,y225
1,213.537812638745,154.712397020374,104.925053533191,223.967561672769,105.674518201285,223.706786326703,106.423982869379,223.424532010385,107.173447537473,223.121691950857,107.922912205567,222.799159375159,108.672376873662,222.457827510336,109.421841541756,222.098589583427,110.17130620985,221.722338821474,110.920770877944,221.329968451521,111.670235546039,220.922371700608,112.419700214133,220.500441795777,113.169164882227,220.06507196407,113.918629550321,219.617155432529,114.668094218415,219.157585428196,115.41755888651,218.687255178112,116.167023554604,218.207057909319,116.916488222698,217.71788684886,117.665952890792,217.220635223775,118.415417558887,216.716196261108,119.164882226981,216.205463187899,119.914346895075,215.68932923119,120.663811563169,215.168687618024,121.413276231263,214.644431575441,122.162740899358,214.117454330485,122.912205567452,213.588649110196,123.661670235546,213.058909141617,124.41113490364,212.529127651788,125.160599571734,212.000197867754,125.910064239829,211.473013016554,126.659528907923,210.94846632523,127.408993576017,210.427451020826,128.158458244111,209.910860330381,128.907922912206,209.399587480939,129.6573875803,208.894525699541,130.406852248394,208.396568213229,131.156316916488,207.906608249045,131.905781584582,207.447953472124,132.655246252677,207.004098655737,133.404710920771,206.576590462425,134.154175588865,206.166975554732,134.903640256959,205.776800595198,135.653104925054,205.391596289077,136.402569593148,205.042887885632,137.152034261242,204.716206090117,137.901498929336,204.411097570406,138.65096359743,204.129108989043,139.400428265525,203.855771051277,140.149892933619,203.606593049085,140.899357601713,203.367052354527,141.648822269807,203.166620889011,142.398286937902,202.974760067306,143.147751605996,202.790909890907,143.89721627409,202.630472985405,144.646680942184,202.464804093856,145.396145610278,202.309199175469,146.145610278373,202.162884898974,146.895074946467,202.011018637284,147.644539614561,201.854667054221,148.394004282655,201.70880610985,149.143468950749,201.57434246842,149.892933618844,201.452129460988,150.642398286938,201.32695112813,151.391862955032,201.229532721246,152.141327623126,201.144551614529,152.890792291221,201.070647811606,153.640256959315,201.006407982912,154.389721627409,200.952365460359,155.139186295503,200.92301620529,155.888650963597,200.900824264469,156.638115631692,200.884216308756,157.387580299786,200.887581633116,158.13704496788,200.895277612593,158.886509635974,200.905624251669,159.635974304069,200.918888216298,160.385438972163,200.951298796536,161.134903640257,200.973037405234,161.884368308351,200.984210708771,162.633832976445,201.000834664441,163.38329764454,201.008839976427,164.132762312634,201.024082602446,164.882226980728,201.032333247111,165.631691648822,201.049287868566,166.381156316916,201.076573129138,167.130620985011,201.099746400676,167.880085653105,201.134290308559,168.629550321199,201.179618187685,169.379014989293,201.23509003976,170.128479657388,201.285996570676,170.877944325482,201.361569702481,171.627408993576,201.430977517393,172.37687366167,201.523345271079,173.126338329764,201.623750336666,173.875802997859,201.731232716713,174.625267665953,201.858795043213,175.374732334047,201.991408022912,176.124197002141,202.144020949277,176.873661670236,202.301551195864,177.62312633833,202.464878760323,178.372591006424,202.634830307119,179.122055674518,202.828195124813,179.871520342612,203.031730582052,180.620985010707,203.246156676916,181.370449678801,203.472140074293,182.119914346895,203.726310063173,182.869379014989,203.995264012629,183.618843683083,204.279561921168,184.368308351178,204.59372641673,185.117773019272,204.922248207338,185.867237687366,205.265580625118,186.61670235546,205.624123669004,187.366167023555,205.996224010069,188.115631691649,206.3801749862,188.865096359743,206.776216596756,189.614561027837,207.198551470529,190.364025695931,207.645366279023,191.113490364026,208.114847693739,191.86295503212,208.60518238618,192.612419700214,209.114557027848,193.361884368308,210.12300233866,194.111349036403,210.634248975336,194.860813704497,211.144892946952,195.610278372591,211.668923549537,196.359743040685,212.190298159205,197.109207708779,212.692920818878,197.858672376874,213.204636787635,198.608137044968,213.709243442018,199.357601713062,214.206500782665,200.107066381156,214.72614739694,200.856531049251,215.23791136557,201.605995717345,215.741499356002,202.355460385439,216.252580659785,203.104925053533,216.786824568468,203.854389721627,217.313905829584,204.603854389722,217.849493734683,205.353319057816,218.393241618022,206.10278372591,218.944802813859,206.852248394004,220.041893221618,207.601713062098,220.584622441007,208.351177730193,221.131564982493,209.100642398287,221.682267513953,209.850107066381,222.206244783347,210.599571734475,222.730968717417,211.34903640257,223.239863360364,212.098501070664,223.732315380492,212.847965738758,224.207658112912,213.597430406852,224.665171559543,214.346895074946,225.120098346404,215.096359743041,225.557649179602,215.845824411135,225.993013351964,216.595289079229,226.427364193695,217.344753747323,226.861875035,218.094218415418,227.297719206082,218.843683083512,227.750085999771,219.593147751606,228.20418612217,220.3426124197,228.661246236677,221.092077087794,229.122493006685,221.841541755889,229.589153095592,222.591006423983,230.062453166792,223.340471092077,230.527603926389,224.089935760171,230.999794667214,224.839400428266,231.48019871947,225.58886509636,231.967989418695,226.338329764454,232.462340100426,227.087794432548,232.948408137578,227.837259100642,233.441329489788,228.586723768737,233.926208196778,229.336188436831,234.402110927704,230.085653104925,234.898082938445,230.835117773019,235.383158978243,231.584582441113,235.872368340351,232.334047109208,236.366724355402,233.083511777302,236.867240354026,233.832976445396,237.374929666854,234.58244111349,237.890805624518,235.331905781585,238.415881557649,236.081370449679,238.951170796878,236.830835117773,239.497686672836,237.580299785867,240.056442516153,238.329764453961,240.628451657462,239.079229122056,241.198711470103,239.82869379015,241.796213876763,240.578158458244,242.405956250783,241.327623126338,243.042967885419,242.077087794433,243.690299492535,242.826552462527,244.36103370391,243.576017130621,245.054290521892,244.325481798715,245.767243287351,245.074946466809,246.481102717059,245.824411134904,247.207111447703,246.573875802998,247.940549491868,247.323340471092,248.676750195333,248.072805139186,249.413100231733,248.822269807281,250.82688452517,249.571734475375,251.528186532674,250.321199143469,252.224524512614,251.070663811563,252.914970513923,251.820128479657,253.598596585536,252.569593147752,254.274474776385,253.319057815846,254.941677135406,254.06852248394,255.599275711533,254.817987152034,256.246342553698,255.567451820128,256.881949710837,256.316916488223,257.505169231882,257.066381156317,258.115073165769,257.815845824411,258.71073356143,258.565310492505,259.291222467801,259.3147751606,259.855611933815,260.064239828694,260.932380740506,260.813704496788,261.442904179051,261.563169164882,261.933616372976,262.312633832976,262.403589371213,263.062098501071,262.851895222697,263.811563169165,263.277605976361,264.561027837259,263.67979368114,265.310492505353,264.057530385967,266.059957173448,264.409888139777,266.809421841542,264.735938991503,267.558886509636,265.034754990079,268.30835117773,265.305408184439,269.057815845824,265.546970623518,269.807280513919,265.758514356249,270.556745182013,265.939111431566,271.306209850107,266.087833898403,272.055674518201,266.203753805694,272.805139186295,266.285943202372
2,212.192635098286,153.40146539255,104.925053533191,222.232999850491,105.674518201285,221.92289705705,106.423982869379,221.60235761833,107.173447537473,221.271795608192,107.922912205567,220.931625100498,108.672376873662,220.582260169109,109.421841541756,220.224114887886,110.17130620985,219.857603330692,110.920770877944,219.483139571386,111.670235546039,219.101137683832,112.419700214133,218.71201174189,113.169164882227,218.316175819422,113.918629550321,217.914043990289,114.668094218415,217.506030328353,115.41755888651,217.092548907475,116.167023554604,216.674013801516,116.916488222698,216.250839084339,117.665952890792,215.823438829804,118.415417558887,215.392227111773,119.164882226981,214.957618004108,119.914346895075,214.52002558067,120.663811563169,214.07986391532,121.413276231263,213.63754708192,122.162740899358,213.193489154331,122.912205567452,212.748104206415,123.661670235546,212.301806312033,124.41113490364,211.855009545046,125.160599571734,211.408127979317,125.910064239829,210.961575688707,126.659528907923,210.515766747076,127.408993576017,210.071115228288,128.158458244111,209.628035206201,128.907922912206,209.18694075468,129.6573875803,208.748245947584,130.406852248394,208.312364858775,131.156316916488,207.879711562116,131.905781584582,207.450700131466,132.655246252677,207.010466638756,133.404710920771,206.561657168914,134.154175588865,206.121941008157,134.903640256959,205.7089874427,135.653104925054,205.280455252119,136.402569593148,204.883992309354,137.152034261242,204.477204060789,137.901498929336,204.091669088882,138.65096359743,203.714918093552,139.400428265525,203.025773264605,140.149892933619,202.698296804542,140.899357601713,202.381417649553,141.648822269807,202.09048509204,142.398286937902,201.810816504489,143.147751605996,201.541691888822,143.89721627409,201.282337913766,144.646680942184,201.031927914859,145.396145610278,200.789581894448,146.145610278373,200.554366521689,146.895074946467,200.327295127213,147.644539614561,200.109327708459,148.394004282655,199.899370935011,149.143468950749,199.698278137925,149.892933618844,199.506849315069,150.642398286938,199.32383113645,151.391862955032,199.163932896179,152.141327623126,199.011831968448,152.890792291221,198.882184314175,153.640256959315,198.775629931654,154.389721627409,198.676792861886,155.139186295503,198.600275732598,155.888650963597,198.530649251602,156.638115631692,198.482462713433,157.387580299786,198.456249450002,158.13704496788,198.436526835929,158.886509635974,198.437790832558,159.635974304069,198.446505475985,160.385438972163,198.449081469116,161.134903640257,198.461854768387,161.884368308351,198.487092034421,162.633832976445,198.527006594649,163.38329764454,198.56774248602,164.132762312634,198.609353041725,164.882226980728,198.667800885864,165.631691648822,198.728963389431,166.381156316916,198.792627219661,167.130620985011,198.858472377407,167.880085653105,198.926072197141,168.629550321199,198.994893346951,169.379014989293,199.064295828544,170.128479657388,199.16356489716,170.877944325482,199.261921968208,171.627408993576,199.388545630545,172.37687366167,199.528566590489,173.126338329764,199.681078183791,173.875802997859,199.859136375636,174.625267665953,200.047765205959,175.374732334047,200.24595134413,176.124197002141,200.466644088949,176.873661670236,200.692760819304,177.62312633833,200.923181538182,178.372591006424,201.17274887267,179.122055674518,201.440289492561,179.871520342612,201.724630067653,180.620985010707,202.024597267741,181.370449678801,202.325001799995,182.119914346895,202.626616995688,182.869379014989,202.930162852899,183.618843683083,203.236306036517,184.368308351178,203.54565987824,185.117773019272,203.858784376575,185.867237687366,204.160170239546,186.61670235546,204.464233428711,187.366167023555,204.771320609812,188.115631691649,205.065709158109,188.865096359743,206.026655928918,189.614561027837,206.733571377143,190.364025695931,207.531302583193,191.113490364026,207.957781445916,191.86295503212,208.402846925742,192.612419700214,208.86463236098,193.361884368308,209.80481118717,194.111349036403,210.281364583028,194.860813704497,210.756941981488,195.610278372591,211.24553267858,196.359743040685,211.731094050416,197.109207708779,212.21354609721,197.858672376874,212.692755485985,198.608137044968,213.168535550572,199.357601713062,213.670678211525,200.107066381156,214.16896488276,200.856531049251,214.663155564919,201.605995717345,215.182988845363,202.355460385439,215.698192804819,203.104925053533,216.208474110736,203.854389721627,216.727502059994,204.603854389722,217.238914029562,205.353319057816,217.756325983131,206.10278372591,218.263321964475,206.852248394004,218.75944864147,207.601713062098,219.258215311426,208.351177730193,220.213540763891,209.100642398287,221.108589043762,209.850107066381,221.531809248509,210.599571734475,221.953829456455,211.34903640257,222.375876330996,212.098501070664,222.799176535529,212.847965738758,223.224956733449,213.597430406852,223.65444358815,214.346895074946,224.08886376303,215.096359743041,224.543459884107,215.845824411135,225.003495990677,216.595289079229,225.484268041952,217.344753747323,225.971093410417,218.094218415418,226.479321388476,218.843683083512,227.00833864443,219.593147751606,227.543569217149,220.3426124197,228.086453102792,221.092077087794,228.622414340228,221.841541755889,229.166855555052,222.591006423983,229.70514745294,223.340471092077,230.252639326295,224.089935760171,230.794648547604,224.839400428266,231.330455118786,225.58886509636,231.889317628486,226.338329764454,232.440484158709,227.087794432548,232.997197340807,227.837259100642,233.542667886219,228.586723768737,234.092085087773,229.336188436831,234.644622281007,230.085653104925,235.183436844169,230.835117773019,235.707648779603,231.584582441113,236.216324756467,232.334047109208,236.724494068016,233.083511777302,237.23317004488,233.832976445396,237.743366017691,234.58244111349,238.256095317079,235.331905781585,238.772371273677,236.081370449679,239.293207218114,236.830835117773,239.819616481023,237.580299785867,240.352612393034,238.329764453961,240.893208284778,239.079229122056,241.442417486887,239.82869379015,242.001253329991,240.578158458244,242.570729144722,241.327623126338,243.13584230442,242.077087794433,243.71156876915,242.826552462527,244.312884498975,243.576017130621,244.922786872568,244.325481798715,245.538289231229,245.074946466809,246.172420873544,245.824411134904,246.80823251138,246.573875802998,247.456806781849,247.323340471092,248.129279655254,248.072805139186,248.806861848369,248.822269807281,250.20862877699,249.571734475375,250.91167756886,250.321199143469,251.56752279955,251.070663811563,252.219461779417,251.820128479657,252.866747737118,252.569593147752,253.508633901313,253.319057815846,254.144373500663,254.06852248394,254.773219763825,254.817987152034,255.39442591946,255.567451820128,256.007245196227,256.316916488223,256.610930822785,257.066381156317,257.204736027793,257.815845824411,257.787914039911,258.565310492505,258.919401400115,259.3147751606,259.466217205519,260.064239828694,259.99941873267,260.813704496788,261.021991866851,261.563169164882,261.5098699312,262.312633832976,262.435075197712,263.062098501071,263.287900839037,263.811563169165,263.685304371903,264.561027837259,264.062372684451,265.310492505353,264.418359005339,266.059957173448,264.752516563228,266.809421841542,265.064098586775,267.558886509636,265.352358304642,268.30835117773,265.616548945487,269.057815845824,265.85592373797,269.807280513919,266.06973591075,270.556745182013,266.257238692485,271.306209850107,266.417685311837,272.055674518201,266.550328997464,272.805139186295,266.654422978024
3,212.982226425159,153.689895977304,104.925053533191,222.242850438951,105.674518201285,222.051046878501,106.423982869379,221.837831891762,107.173447537473,221.603984374421,107.922912205567,221.350283222165,108.672376873662,220.786435595657,109.421841541756,220.477846912779,110.17130620985,220.152520177734,110.920770877944,219.811234286211,111.670235546039,219.454768133895,112.419700214133,219.083900616474,113.169164882227,218.699410629634,113.918629550321,218.302077069064,114.668094218415,217.892678830451,115.41755888651,217.47199480948,116.167023554604,217.04080390184,116.916488222698,216.599885003217,117.665952890792,216.150017009299,118.415417558887,215.691978815773,119.164882226981,215.226549318325,119.914346895075,214.754507412644,120.663811563169,214.276631994415,121.413276231263,213.793701959327,122.162740899358,213.306496203066,122.912205567452,212.815793621319,123.661670235546,212.322373109773,124.41113490364,211.827013564117,125.160599571734,211.330493880035,125.910064239829,210.833592953217,126.659528907923,210.337089679349,127.408993576017,209.841762954117,128.158458244111,209.34839167321,128.907922912206,208.857754732313,129.6573875803,208.370631027115,130.406852248394,207.887799453303,131.156316916488,207.410038906563,131.905781584582,206.953186791502,132.655246252677,206.495625344999,133.404710920771,206.052917192221,134.154175588865,205.610593038418,134.903640256959,205.214194095482,135.653104925054,204.81927248194,136.402569593148,204.425374865667,137.152034261242,204.064026495929,137.901498929336,203.706742115354,138.65096359743,203.369031015917,139.400428265525,203.052386526969,140.149892933619,202.742286020571,140.899357601713,202.454185455505,141.648822269807,202.189524827934,142.398286937902,201.933728176725,143.147751605996,201.702198127472,143.89721627409,201.480305385852,144.646680942184,201.267383286978,145.396145610278,201.048695870144,146.145610278373,200.83943242818,146.895074946467,200.640712958099,147.644539614561,200.439588161098,148.394004282655,200.251033997243,149.143468950749,200.05994117349,149.892933618844,199.897141607622,150.642398286938,199.733403377591,151.391862955032,199.599451734795,152.141327623126,199.479964053429,152.890792291221,199.38959629441,153.640256959315,199.31297249874,154.389721627409,199.248679336855,155.139186295503,199.21126610329,155.888650963597,199.185250172666,156.638115631692,199.169111549036,157.387580299786,199.161276903262,158.13704496788,199.14610361039,158.886509635974,199.137874299002,159.635974304069,199.12078634457,160.385438972163,199.110962370767,161.134903640257,199.124471668075,161.884368308351,199.131335649772,162.633832976445,199.147516939955,163.38329764454,199.17490886691,164.132762312634,199.215351425729,164.882226980728,199.26863128365,165.631691648822,199.334481774715,166.381156316916,199.42859885707,167.130620985011,199.520630611652,167.880085653105,199.640182292847,168.629550321199,199.756795315213,169.379014989293,199.869936346836,170.128479657388,200.00899730934,170.877944325482,200.143306284517,171.627408993576,200.28813256498,172.37687366167,200.442676152864,173.126338329764,200.60608371711,173.875802997859,200.763432630846,174.625267665953,200.943741483356,175.374732334047,201.115965024093,176.124197002141,201.30901517596,176.873661670236,201.507755979317,177.62312633833,201.727030061253,178.372591006424,201.935632171647,179.122055674518,202.148298271205,179.871520342612,202.379710987437,180.620985010707,202.614521027944,181.370449678801,202.869357681713,182.119914346895,203.130818317818,182.869379014989,203.399462934766,183.618843683083,203.691814155162,184.368308351178,203.9943626817,185.117773019272,204.307561846502,185.867237687366,204.631811648502,186.61670235546,204.981474716067,187.366167023555,205.340881757649,188.115631691649,205.710326105797,188.865096359743,206.104063722497,189.614561027837,206.506318649817,190.364025695931,206.931293516551,191.113490364026,207.347143074285,191.86295503212,207.767963285431,192.612419700214,208.207796779209,193.361884368308,208.650654264922,194.111349036403,209.096509075976,194.860813704497,209.545281212583,195.610278372591,210.010853304391,196.359743040685,210.47707606113,197.109207708779,210.943762816633,197.858672376874,211.424689534161,198.608137044968,211.903600257066,199.357601713062,212.380201652796,200.107066381156,212.854147055608,200.856531049251,213.339052429194,201.605995717345,213.834517774619,202.355460385439,214.326127130328,203.104925053533,214.843459084109,203.854389721627,215.372097674406,204.603854389722,215.911642902286,205.353319057816,216.461694768814,206.10278372591,217.021853275058,206.852248394004,217.591718422084,207.601713062098,218.156874248335,208.351177730193,218.716867421687,209.100642398287,219.271191276823,209.850107066381,219.819285815238,210.599571734475,220.360537705233,211.34903640257,220.894280281919,212.098501070664,221.419793547217,212.847965738758,221.95032013248,213.597430406852,222.469070749145,214.346895074946,223.005250652665,215.096359743041,223.528054591854,215.845824411135,224.052671859542,216.595289079229,224.594291748555,217.344753747323,225.122109007709,218.094218415418,225.651312929832,218.843683083512,226.183076845128,219.593147751606,226.718574083802,220.3426124197,227.258977976059,221.092077087794,227.789445894811,221.841541755889,228.339129762321,222.591006423983,228.877170994211,223.340471092077,229.418705550119,224.089935760171,229.948837469767,224.839400428266,230.482649379602,225.58886509636,231.03522390607,226.338329764454,231.575649131602,227.087794432548,232.119007682646,227.837259100642,232.666366223023,228.586723768737,233.202775459266,229.336188436831,233.743264684628,230.085653104925,234.288847229741,230.835117773019,234.824520467946,231.584582441113,235.365260359306,232.334047109208,235.896010943971,233.083511777302,236.431694848814,233.832976445396,236.957202780793,234.58244111349,237.487404033589,235.331905781585,238.023151938261,236.081370449679,239.080615785025,236.830835117773,239.617947685473,237.580299785867,240.162079567788,238.329764453961,240.713811429836,239.079229122056,241.273943269485,239.82869379015,241.857291047224,240.578158458244,242.462708099445,241.327623126338,243.089101095731,242.077087794433,243.719414081562,242.826552462527,244.366623022339,243.576017130621,245.043757216647,244.325481798715,245.717904752254,245.074946466809,246.416217556753,245.824411134904,247.119906346916,246.573875802998,247.840267092621,247.323340471092,248.515304458003,248.072805139186,249.189027102773,248.822269807281,249.860748431722,249.571734475375,250.529781849636,250.321199143469,251.195440761305,251.070663811563,251.857038571518,251.820128479657,252.513888685062,252.569593147752,253.165304506727,253.319057815846,253.8105994413,254.06852248394,254.449086893571,254.817987152034,255.080080268327,255.567451820128,255.702892970358,256.316916488223,256.316838404452,257.066381156317,256.921229975398,257.815845824411,257.515381087983,258.565310492505,258.098605146997,259.3147751606,258.670215557228,260.064239828694,259.775849050496,260.813704496788,260.30849894311,261.563169164882,260.826788806095,262.312633832976,261.33003204424,263.062098501071,261.817542062333,263.811563169165,262.288632265163,264.561027837259,262.742616057518,265.310492505353,263.178806844187,266.059957173448,263.596518029958,266.809421841542,263.995063019621,267.558886509636,264.373755217963,268.30835117773,264.731908029773,269.057815845824,265.06883485984,269.807280513919,265.383849112952,270.556745182013,265.676264193897,271.306209850107,265.945393507465,272.055674518201,266.190550458443,272.805139186295,266.411048451621
